student1,student2,student3,student4,student5,student6,student7,student8,student9,student10,student11,student12,student13,student14,student15,student16,student17,student18,student19,student20
0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0
0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0
0.0,0.5,0.0,0.25,0.25,0.75,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.25,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,0.0,0.0,0.0
4.0,0.75,0.75,0.5,0.75,3.0,0.25,0.75,1.0,2.5,2.25,0.25,2.5,1.25,1.0,0.75,0.25,2.5,2.5,0.0
0.0,0.75,0.25,0.25,0.0,0.25,0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0
0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.75,0.5,0.25,0.0,0.25,0.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0
0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0
8.75,3.25,5.25,3.5,1.75,1.5,1.75,3.5,2.25,3.75,3.25,1.5,2.5,2.0,1.0,1.0,0.75,4.5,10.25,0.25
0.75,0.75,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.25,1.25,0.0,0.5,0.0,0.25,0.75,0.0
0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.5,0.25,0.0,0.0,0.25,0.25,0.0
0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.25,0.0
2.25,2.75,2.25,2.5,0.25,0.25,1.0,6.25,3.0,1.5,4.5,1.0,2.5,2.5,2.0,2.0,1.75,3.5,3.0,2.25
0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.75,0.25,0.0,1.0,0.25,0.25,0.5,0.0,1.0,0.0
2.25,1.25,1.25,0.75,0.25,0.5,0.75,1.5,5.0,1.5,4.75,1.0,2.0,0.5,5.75,1.75,0.75,1.75,1.75,0.5
4.75,1.0,0.25,1.5,0.0,1.25,1.5,0.5,1.5,2.25,1.75,0.75,2.25,2.0,3.5,2.25,0.5,0.75,2.5,1.0
2.25,1.25,0.5,1.25,1.0,1.5,2.5,0.0,1.5,3.5,2.25,2.5,2.25,4.25,1.25,1.25,1.25,1.0,1.75,0.0
1.0,1.0,1.0,1.25,0.75,1.0,0.75,0.5,0.75,1.5,0.5,1.25,0.5,1.75,1.0,1.25,1.25,2.0,1.25,1.75
0.25,1.0,0.0,0.25,0.5,0.0,0.0,0.0,0.75,0.5,0.25,0.5,0.0,0.5,0.0,0.75,0.25,0.0,0.25,0.0
0.0,2.25,0.5,1.75,1.25,0.5,2.5,3.25,0.25,0.5,2.5,0.75,0.5,2.5,0.5,0.75,1.5,2.0,0.5,1.5
0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.25,0.25,0.0,0.0
0.25,0.25,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.25,0.25
0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.25,0.0
1.5,4.75,3.25,2.25,0.75,0.25,1.0,1.5,0.0,0.0,2.25,0.5,4.5,3.75,0.5,0.75,0.0,2.5,2.25,0.5
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.25,0.25,0.0,0.25,0.0,0.25,0.5,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.5,0.25,0.0,0.25,0.0,0.0
0.0,0.5,0.25,0.75,0.0,0.25,0.25,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.25
0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.75,0.25,0.0,0.5,0.0,0.25
1.0,0.75,2.25,1.0,2.25,1.25,0.25,3.0,0.0,0.0,1.25,0.0,3.25,0.0,0.5,1.25,0.25,3.5,0.75,0.5
0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.75,0.25
0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.5,0.0
0.5,0.5,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,1.75,0.0,0.25,0.0,0.25,0.75,0.25
0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.5
0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.25,0.25,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.25,0.0
0.5,0.0,0.0,0.0,0.0,0.25,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.0,0.25,0.5
0.0,0.5,0.25,0.5,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,1.0
0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.25,0.75,1.0,1.0,0.25,0.0,0.0,0.25
2.25,3.75,1.75,1.5,0.25,0.25,1.0,2.5,0.0,0.25,1.5,0.25,0.5,0.25,0.75,1.75,0.25,1.25,1.0,3.75
0.5,0.0,0.0,0.0,0.5,1.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.25,0.25,1.0,0.25,0.0,0.25
0.0,0.75,0.25,0.0,0.25,0.0,0.5,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.75,0.5,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.5,0.0,0.0,0.25,0.25,0.0,0.25,0.75,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0.0,0.25,0.0,0.25,0.25,0.75,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.25
0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.5,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.0,0.75,0.25,0.25,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,0.25,1.0,0.25,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.25
0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.25,0.25,0.5,0.25,0.0,0.5,0.75,0.0,0.5,0.0
1.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.5,1.25,0.0,0.0,0.5,1.0,0.25,0.25,0.5,0.0,0.5
0.75,2.0,1.0,0.25,0.25,0.0,0.5,0.5,0.25,1.25,1.75,0.0,0.5,3.0,2.5,2.0,0.0,0.75,2.75,0.0
2.0,2.0,1.25,0.5,1.75,3.25,0.75,0.25,1.25,2.75,0.5,2.5,0.5,2.25,0.25,1.0,1.5,1.25,2.0,0.0
1.0,2.25,10.5,3.75,24.0,7.5,6.0,5.0,11.75,7.25,0.75,17.5,3.75,1.0,3.0,1.5,9.25,6.0,1.75,7.0
0.0,0.5,0.25,0.5,0.25,0.25,0.0,0.0,0.25,0.5,0.0,0.25,0.0,1.25,0.25,0.25,0.5,0.0,0.0,0.5
3.5,9.75,14.0,5.0,34.5,6.5,11.25,6.0,7.25,7.75,3.75,10.25,1.75,3.5,3.25,4.75,7.75,10.0,2.75,12.25
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25
0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75
0.5,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0
0.25,3.5,4.25,1.75,4.5,0.75,3.25,3.0,1.5,0.75,2.5,0.5,1.0,1.25,0.25,1.0,1.25,4.75,1.25,4.25
0.25,0.5,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.5,0.0
0.5,0.5,0.0,0.0,0.0,0.25,1.0,0.0,0.75,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.5,0.75,0.5,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.5,0.0,0.5,0.25,0.0,0.5,0.25,0.5,0.0,0.5,0.0,0.5,1.0,1.5,0.25,0.25,0.75
0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1.0,3.25,1.75,1.25,1.0,3.75,2.0,0.75,0.5,0.75,1.5,1.0,0.0,0.0,1.25,0.5,3.0,0.25,2.0
0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.5,0.25,0.0,0.75,0.25,0.5,0.0,0.0,0.0,0.75,0.0,0.25,0.5,0.5,0.25,0.25,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,1.0,0.25,0.75,0.25,0.75,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.5,0.25,2.0,0.25,1.0,1.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0
0.75,1.5,0.0,0.0,0.25,0.5,0.25,0.25,0.0,0.25,0.5,0.0,0.25,0.5,0.0,0.25,0.0,0.75,0.5,0.25
0.5,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.25
0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.25,0.25,0.5,0.25,0.75,0.5,0.0,0.25,0.5
0.5,0.75,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.5
0.75,0.75,1.25,2.0,0.25,2.0,2.0,0.25,0.25,1.0,0.25,0.25,0.5,0.5,0.25,0.5,2.25,0.5,0.25,1.75
0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.5,0.25,0.25
1.25,4.75,3.75,6.75,0.25,5.25,2.0,1.5,1.0,1.25,1.5,1.5,2.0,1.5,1.0,1.25,4.75,1.25,1.25,5.75
1.5,1.75,2.25,1.5,3.75,5.75,1.25,1.0,1.0,1.75,0.25,5.5,0.75,0.25,0.75,0.75,2.25,4.0,2.75,0.75
5.0,2.25,9.25,6.0,12.75,19.0,8.75,7.0,17.5,19.5,3.0,26.75,10.0,0.5,4.25,5.25,15.25,9.25,2.0,1.75
0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.75,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.25
1.0,1.5,7.0,2.75,12.25,9.5,8.0,2.5,11.75,7.75,1.25,14.0,2.5,1.5,2.0,1.75,9.75,2.25,1.25,5.0
0.5,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.75,0.5,0.0,0.25,0.25,0.75,0.75,0.0,0.25,0.0,0.0,0.75,1.25,0.0,0.25,0.25,0.75,0.0,0.0,0.25
0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
0.25,1.0,0.75,1.25,0.5,2.5,2.0,1.5,1.25,0.25,0.5,0.75,1.0,0.75,0.5,0.75,1.0,1.5,0.0,2.25
0.5,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.75,1.25,0.5,0.25,0.25,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.5,0.25,0.0,0.5,0.25,0.25,0.25,0.0,1.25,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.75,0.0,0.0,0.25,0.25,0.5,0.25,0.25
0.5,0.0,0.25,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.5,0.5,0.0,0.25,0.25,0.0,0.0,0.0
0.75,0.0,0.25,1.5,0.75,0.5,1.0,0.5,0.75,0.5,0.25,0.75,1.0,1.0,0.75,0.5,1.0,2.0,0.0,1.25
3.5,1.5,2.0,1.25,3.5,4.0,0.5,1.25,0.5,3.0,3.5,4.0,15.25,0.5,1.0,0.75,1.25,2.5,1.25,0.0
2.5,1.0,2.0,1.25,3.0,2.5,2.0,2.0,0.75,0.75,2.5,5.5,4.75,0.0,0.75,1.25,1.5,2.5,2.5,0.5
0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0
1.25,1.0,1.0,0.25,1.5,0.75,1.75,0.5,1.25,1.0,1.0,2.0,1.0,0.75,0.25,0.0,0.5,1.5,0.75,0.75
0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0.25,0.0,0.25,1.0,0.25,0.0,0.75,0.25,0.0,0.25,0.0
0.25,0.0,0.25,0.75,0.0,0.0,0.0,0.25,0.25,0.0,0.25,1.0,0.5,0.0,0.25,0.5,0.0,0.25,0.0,0.5
0.0,0.25,0.0,0.75,0.25,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,1.0,1.0,0.25,0.0,0.25,0.5,0.25
0.5,1.75,0.25,1.5,0.5,0.25,1.75,0.25,0.25,0.75,0.75,1.25,1.25,2.25,1.5,2.5,2.0,0.75,0.75,0.25
3.5,1.75,1.25,1.5,1.25,1.5,0.0,2.25,0.75,0.75,1.25,1.25,3.5,0.75,0.25,0.5,0.0,1.25,3.0,0.25
1.25,1.25,1.75,1.25,0.5,0.75,0.75,1.0,0.25,0.0,0.75,1.5,1.75,1.25,1.25,1.0,1.25,0.75,1.5,0.25
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0
0.75,0.75,0.5,0.5,0.75,0.5,0.5,0.25,0.0,1.0,1.0,0.25,0.5,1.25,0.75,0.75,0.75,1.5,2.75,1.25
0.5,1.0,0.5,1.5,0.75,0.5,1.5,2.0,0.75,2.25,0.75,1.5,0.25,0.5,0.5,1.25,1.0,1.0,1.0,0.75
1.75,2.5,3.0,3.75,2.0,3.0,2.25,1.75,1.0,0.5,1.25,1.25,1.75,0.5,1.0,1.25,6.0,0.75,1.75,4.0
2.75,0.0,0.25,0.75,0.25,1.25,0.5,0.5,1.25,2.0,1.0,2.25,1.0,0.25,1.25,2.25,0.25,0.75,1.5,1.0
7.25,7.5,3.0,10.0,2.25,6.0,8.25,3.25,4.75,5.0,5.25,6.0,5.0,8.25,7.5,6.25,6.5,3.75,5.25,8.25
9.25,9.0,2.5,6.0,3.75,12.25,8.5,7.5,9.25,9.5,10.75,2.25,3.25,9.5,10.5,4.75,7.75,4.5,9.0,7.25
1.0,0.5,0.5,1.0,3.0,1.75,1.5,1.0,1.75,2.5,0.75,1.25,0.5,1.0,0.75,0.75,1.0,0.75,1.0,0.25
1.25,3.5,3.0,4.0,0.75,1.75,0.5,0.75,0.25,1.0,0.75,0.0,1.0,0.25,0.25,0.5,1.0,3.25,2.0,2.5
0.5,0.75,1.25,1.25,3.5,2.25,0.5,0.5,1.25,1.25,1.0,0.25,1.25,1.25,0.5,0.75,0.5,0.75,2.25,0.5
1.25,0.75,0.0,1.0,0.75,2.25,0.75,1.0,0.75,2.5,2.25,0.75,1.0,3.5,2.0,0.5,0.25,0.75,1.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.5,0.75,0.75,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.75,0.0
0.5,1.0,1.75,2.0,0.75,2.0,0.0,1.0,0.25,2.0,1.0,0.0,1.5,2.5,1.75,1.0,0.75,1.25,2.75,0.5
3.5,1.25,1.25,1.5,1.75,1.0,1.25,6.0,0.5,1.25,8.0,2.0,3.25,3.25,5.0,2.25,0.25,2.25,12.0,0.25
4.5,3.5,0.75,1.75,0.0,2.25,4.75,1.25,1.75,3.0,3.25,0.75,2.0,4.25,4.25,1.5,1.25,1.5,3.0,2.0
0.5,1.0,0.25,0.0,0.0,0.25,0.5,0.5,0.0,0.5,0.75,0.25,0.0,1.0,0.75,0.0,0.0,0.0,0.25,0.0
0.0,0.25,0.25,0.75,0.0,0.0,0.25,0.0,0.5,0.25,0.5,0.5,0.0,0.5,0.0,0.25,0.0,0.75,0.5,0.25
0.75,0.0,0.0,0.0,0.5,0.5,0.25,0.25,0.0,0.5,0.25,0.0,0.25,0.25,0.75,0.0,0.0,0.25,0.5,0.25
1.5,1.5,0.75,1.25,1.25,1.75,1.25,0.5,2.25,2.5,2.25,0.75,1.75,1.75,2.5,1.5,1.25,2.0,2.25,2.5
0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.0,0.5,0.0,0.25,0.25,0.0,0.25,0.25,0.0
3.75,2.5,3.5,2.25,1.75,1.75,1.75,2.25,0.5,3.25,1.25,2.25,3.75,3.0,2.75,1.5,2.0,1.75,3.5,1.5
4.0,1.5,2.0,2.5,2.25,2.5,2.75,6.0,0.75,1.0,7.75,5.5,1.25,5.0,2.0,1.75,0.0,2.5,11.5,0.75
2.25,1.5,0.75,1.25,0.0,2.0,1.75,1.25,2.75,1.5,0.75,0.5,2.5,0.5,1.5,1.75,1.0,1.25,1.0,1.5
